data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9197626,729,SUD16632,16632,31-Dec-21,2021,1,Violence against civilians,Attack,Darfur Communal Militia (Sudan),,4,Civilians (Sudan),Police Forces of Sudan (2019-),7,47,Northern Africa,Sudan,Central Darfur,Wadi Salih,,Garsila,12.3853,23.1414,2,Twitter,New media,"On 31 December 2021, four armed men (assumed Darfur communal militia), on camels, shot and killed a police officer [assumed off duty] inside his home in Telenga area (Wadi Salih locality, Central Darfur state). [Coded to admin headquarters, Garsila].",1,1652126674,SDN
8706358,729,SUD16188,16188,30-Dec-21,2021,1,Strategic developments,Looting/property destruction,Darfur Communal Militia (Sudan),Pastoralists (Sudan),4,Civilians (Sudan),,7,47,Northern Africa,Sudan,North Darfur,Tawila,,Kadareik,13.347,25.0787,2,Radio Dabanga,National,"Looting: On 30 December 2021, five armed men, on camels and motorcycles, looted money and phones from a passenger vehicle travelling along the Nyala-El Fasher road, near Kadareik (Tawila locality, North Darfur state).",0,1641863887,SDN
8706372,729,SUD16191,16191,30-Dec-21,2021,1,Violence against civilians,Attack,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-); Military Forces of Sudan (2019-) Rapid Support Forces,1,Civilians (Sudan),Journalists (Sudan),7,17,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Radio Dabanga,National,"On 30 December 2021, joint security forces (assumed police, military and RSF), stormed the offices and attacked staff of Al-Arabiya, Al-Hadath, Al-Sharq channels, and Sky News Arabia, and beat journalists in Khartoum (Khartoum state).",0,1641863887,SDN
8706400,729,SUD16205,16205,30-Dec-21,2021,1,Violence against civilians,Attack,Darfur Communal Militia (Sudan),,4,Civilians (Sudan),Labour Group (Sudan),7,47,Northern Africa,Sudan,North Darfur,Tawila,,Tabit,13.3142,25.0882,2,Radio Dabanga,National,"On 30 December 2021, armed men (presumed Darfur Communal Militia) attacked a vehicle (a coal-charger lorry) traveling from Dobo Umda to El Fasher, near Tabit (Tawila locality, North Darfur state). One person was killed and two others were injured. The armed men looted the vehicle.",1,1641863887,SDN
8706414,729,SUD16206,16206,30-Dec-21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),Government of Sudan (2019-),7,37,Northern Africa,Sudan,Central Darfur,Um Dukhun,,Umm Dukhun,11.1359,22.9615,1,Radio Dabanga,National,"On 30 December 2021, unidentified gunmen attacked the residential home of the city mayor of Umm Dukhun, killing one person and injuring two others in Umm Dukhun (Um Dukhun locality, Central Darfur state).",1,1641863887,SDN
8793857,729,SUD16198,16198,30-Dec-21,2021,1,Riots,Violent demonstration,Rioters (Sudan),Resistance Committees (Sudan),5,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-),1,15,Northern Africa,Sudan,Khartoum,Omdurman,,Omdurman,15.6573,32.4739,1,Radio Dabanga,National,"On 30 December 2021, tens of thousands of demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Omdurman (Khartoum state) to reject the political agreement between the reinstated prime minister and military leaders. Security forces (presumed police and military forces) fired teargas canisters and live bullets to disperse the crowd. Six people were killed, 297 demonstrators and 49 policemen were injured and three police vehicles were burned. [size=tens of thousands]",6,1643045661,SDN
8793865,729,SUD16193,16193,30-Dec-21,2021,1,Protests,Excessive force against protesters,Protesters (Sudan),Resistance Committees (Sudan),6,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-),1,16,Northern Africa,Sudan,Khartoum,Bahri,,Khartoum North,15.6365,32.5303,1,Radio Dabanga,National,"On 30 December 2021, tens of thousands of demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Khartoum North (Bahri locality, Khartoum state) to reject the political agreement between the former prime minister and military leaders. Security forces (presumed police and military forces) fired teargas canisters and live bullets to disperse the crowd. At least 50 people were injured and several others were arrested. [size=tens of thousands]",0,1643045661,SDN
8793866,729,SUD16192,16192,30-Dec-21,2021,1,Protests,Excessive force against protesters,Protesters (Sudan),Resistance Committees (Sudan); Civilians (Sudan); Journalists (Sudan),6,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-),1,16,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Radio Dabanga,National,"On 30 December 2021, tens of thousands of demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in front of the republican palace in Khartoum (Khartoum state) to reject the political agreement between the reinstated prime minister and military leaders. Security forces (presumed police and military forces) fired teargas canisters and live bullets to disperse the crowd. At least 50 people were injured including journalists. [size=tens of thousands]",0,1643045661,SDN
9197624,729,SUD16179,16179,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,East Darfur,Ad Duayn,,Ed Daein,11.4619,26.1258,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Ed Daein (Ad Duayn locality, East Darfur state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
9197644,729,SUD16201,16201,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,Al Jazirah,Sharg Al Jazirah,,Rufaah,14.7644,33.3598,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Rufaah (Sharg Al Jazirah locality, Al Jazirah state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
9197652,729,SUD16180,16180,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,Blue Nile,Ed Damazine,,Ed Damazin,11.7898,34.3599,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Ed Damazin (Ed Damazine locality, Blue Nile state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
9197657,729,SUD16196,16196,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,Kassala,Halfa Aj Jadeedah,,New Halfa,15.3269,35.6081,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in New Halfa (Halfa Aj Jadeedah locality, Kassala state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
9197674,729,SUD16209,16209,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,Central Darfur,Zalingi,,Zalingei,12.9075,23.4706,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Zalingei (Zalingi locality, Central Darfur state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
9197675,729,SUD16186,16186,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,Gedaref,Madeinat Al Gedaref,,Gedaref,14.0479,35.3884,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Gedaref (Madeinat Al Gedaref locality, Gedaref state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
9197693,729,SUD16194,16194,30-Dec-21,2021,1,Protests,Protest with intervention,Protesters (Sudan),Resistance Committees (Sudan),6,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-),1,16,Northern Africa,Sudan,White Nile,Kosti,,Kosti,13.1485,32.6675,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Kosti (White Nile state) to reject the political agreement between the reinstated prime minister and military leaders. The security forces (police and military) fired teargas canisters and stun grenade to disperse the crowd. [size=no report]",0,1652126674,SDN
9197710,729,SUD16195,16195,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,West Kordofan,Al Lagowa,,Lagawa,11.4001,29.1224,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Lagawa (Al Lagowa locality, West Kordofan state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
9197726,729,SUD16190,16190,30-Dec-21,2021,1,Protests,Excessive force against protesters,Protesters (Sudan),Resistance Committees (Sudan),6,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-) Rapid Support Forces; Military Forces of Sudan (2019-),1,16,Northern Africa,Sudan,Kassala,Madeinat Kassala,,Kassala,15.4296,36.4105,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Kassala (Madeinat Kassala locality, Kassala state) to reject the political agreement between the reinstated prime minister and military leaders. Security forces (police and military RSF ) fired teargas canisters, stun grenade and live bullets to disperse the crowd. There were no casualties. [size=no report]",0,1652126674,SDN
9197731,729,SUD16184,16184,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,Al Jazirah,Al Manaqil,,El Managil,14.25,32.9833,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in El Managil (Al Manaqil locality, Al Jazirah state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
9197733,729,SUD16203,16203,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,River Nile,Shendi,,Shendi,16.6861,33.4326,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Shendi (Shendi locality, River Nile state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
9197746,729,SUD16177,16177,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,North Kordofan,Bara,,Bara,13.6994,30.371,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Bara (Bara locality, North Kordofan state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
9197764,729,SUD16207,16207,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,North Kordofan,Um Rawaba,,Umm Rawaba,12.9095,31.2171,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Umm Rawaba (Um Rawaba locality, North Kordofan state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
9197768,729,SUD16185,16185,30-Dec-21,2021,1,Protests,Protest with intervention,Protesters (Sudan),Resistance Committees (Sudan),6,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-),1,16,Northern Africa,Sudan,North Kordofan,Sheikan,,El Obeid,13.1842,30.2167,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in El Obeid (Sheikan locality, North Kordofan state) to reject the political agreement between the reinstated prime minister and military leaders. Security forces (police and military) arrested four people. [size=no report]",0,1652126674,SDN
9197783,729,SUD16182,16182,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,Northern,Al Burgaig,,El Bargeeg,19.5791,30.4926,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in El Bargeeg (Al Burgaig locality, Northern state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
9197803,729,SUD16208,16208,30-Dec-21,2021,1,Protests,Protest with intervention,Protesters (Sudan),Resistance Committees (Sudan),6,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-),1,16,Northern Africa,Sudan,Al Jazirah,Medani Al Kubra,,Wad Medani,14.3983,33.5477,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Wad Medani (Medani Al Kubra locality, Al Jazirah state) to reject the political agreement between the reinstated prime minister and military leaders. The security forces (police and military) fired teargas disperse the crowd, 20 people were arrested. [size=no report]",0,1652126674,SDN
9197827,729,SUD16204,16204,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,Blue Nile,Geisan,,Sinja,11.4445,34.3922,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Sinja (Geisan locality, Blue Nile state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126675,SDN
9197828,729,SUD16200,16200,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,White Nile,Rabak,,Rabak,13.1977,32.7343,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Rabak (Rabak locality, White Nile state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126675,SDN
9197835,729,SUD16176,16176,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,River Nile,Atbara,,Atbara,17.6949,33.9852,1,Twitter,New media,"On 30 December 2021, thousands of demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Atbara (Atbara locality, River Nile state) to reject the political agreement between the reinstated prime minister and military leaders. [size=thousands]",0,1652126675,SDN
9197845,729,SUD16181,16181,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,River Nile,Ad Damar,,Ed Damer,17.5821,33.9605,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Ed Damer (Ad Damar locality, River Nile state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126675,SDN
9197859,729,SUD16178,16178,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,Northern,Dongola,,Dongola,19.1842,30.4743,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Dongola (Dongola locality, Northern state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126675,SDN
9197870,729,SUD16202,16202,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,Sennar,Sennar,,Sennar,13.5422,33.6172,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Sennar (Sennar locality, Sennar state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126675,SDN
9197874,729,SUD16189,16189,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,South Kordofan,Kadugli,,Kadugli,11.0142,29.7294,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Kadugli (Kadugli locality, South Kordofan state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126675,SDN
9197896,729,SUD16175,16175,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,West Kordofan,An Nuhud,,An Nahud,12.6935,28.4232,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in An Nahud (An Nuhud locality, West Kordofan state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126675,SDN
9197917,729,SUD16197,16197,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,South Darfur,Nyala Janoub,,Nyala,12.0556,24.8906,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Nyala (Nyala Janoub locality, South Darfur) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126675,SDN
9197918,729,SUD16199,16199,30-Dec-21,2021,1,Protests,Protest with intervention,Protesters (Sudan),Resistance Committees (Sudan); Students (Sudan),6,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-),1,16,Northern Africa,Sudan,Red Sea,Port Sudan,,Port Sudan,19.6148,37.2225,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Port Sudan (Port Sudan locality, Red Sea state) to reject the political agreement between the reinstated prime minister and military leaders. The security forces (police and military) fired teargas canisters to disperse the crowd inside the Red Sea University campus. [size=no report]",0,1652126675,SDN
9197953,729,SUD16187,16187,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,West Kordofan,Ghubaish,,Ghubaysh,12.1528,27.3317,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Ghubaysh (Ghubaish locality, West Kordofan state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126675,SDN
9197954,729,SUD16183,16183,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,West Darfur,El Geneina,,El Geneina,13.4413,22.4454,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in El Geneina (El Geneina locality, West Darfur state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126675,SDN
9197960,729,SUD16174,16174,30-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,White Nile,Ad Diwaim,,Ad Douiem,14.0006,32.3176,1,Twitter,New media,"On 30 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Ad Douiem (Ad Diwaim locality, White Nile state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126675,SDN
8705442,729,SUD16173,16173,29-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Journalists (Sudan),6,,,0,60,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Al Rakoba,National,"On 29 December 2021, Journalists Network members demonstrated near the British Council in Khartoum (Khartoum state), denouncing the military coup and condemning the continued harassment of journalists covering demonstrations. [size=no report]",0,1641863885,SDN
8775157,729,SUD16172,16172,28-Dec-21,2021,1,Violence against civilians,Attack,Military Forces of Sudan (2019-),Police Forces of Sudan (2019-); Military Forces of Sudan (2019-) Rapid Support Forces; Darfur Communal Militia (Sudan); Unidentified Armed Group (Sudan),1,Civilians (Sudan),Aid Workers (Sudan); WFP: World Food Programme,7,17,Northern Africa,Sudan,North Darfur,Al Fasher,,El Fasher,13.6264,25.3559,1,Radio Dabanga; Sudan Tribune,International,"On 28 December 2021, overnight, security forces (military and police), RSF, and unspecified rebel groups (coded as Darfur Communal Militia), and unspecified rebel groups (presumed to be signatories to the Juba Peace Agreement) looted more than 1,900 tons of food from the World Food Programme (WFP) at the Borsa area in El Fasher (Al Fasher locality, North Darfur). A man and a pregnant woman were hit and killed by stray bullets.",2,1642167836,SDN
8786643,729,SUD16272,16272,28-Dec-21,2021,1,Violence against civilians,Attack,South Kordofan Communal Militia (Sudan),,4,Civilians (Sudan),Farmers (Sudan); Kenana Ethnic Group (Sudan),7,47,Northern Africa,Sudan,South Kordofan,Abu Jubayhah,,Abu Jubaiha,11.4544,31.236,2,Hudo Centre,National,"On 28 December 2021, armed men (assumed South Kordofan communal militia), shot and killed a farmer from Kenana ethnic group at his farm in Delaibat village about 15km southeast of Abu Jubaiha (Abu Jubayhah locality, South Kordofan state). The motive of the killing is unknown.",1,1642443562,SDN
9197695,729,SUD16171,16171,28-Dec-21,2021,1,Protests,Protest with intervention,Protesters (Sudan),Students (Sudan); Resistance Committees (Sudan),6,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-),1,16,Northern Africa,Sudan,Blue Nile,Ed Damazine,,Ed Damazin,11.7898,34.3599,1,Twitter,New media,"On 28 December 2021, elementary and high school students responded to the call by the Resistance Committee for nationwide demonstrations in Ed Damazin (Ed Damazine locality, Blue Nile state) to reject the political agreement between the reinstated prime minister and military leaders. The security forces (police and military) dispersed the group. [size=no report]",0,1652126674,SDN
8706409,729,SUD16170,16170,27-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Labour Group (Sudan),6,,,0,60,Northern Africa,Sudan,Sennar,Sennar,,Sennar,13.5422,33.6172,1,Radio Dabanga,National,"On 27 December 2021, workers of the Sennar reservoir staged a protest vigil over low wages and lack of recognition of their jobs in Sennar (Sennar locality, Sennar state), this is after they were transferred from ministry of energy to ministry of irrigation. [size=no report]",0,1641863887,SDN
9197689,729,SUD16169,16169,27-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Twitter,New media,"On 27 December 2021, a silent protest, organized by Resistance Committee, was held in several neighborhoods in Khartoum (Khartoum state) against the mass arrests targeting activists. [size=no report]",0,1652126674,SDN
9794734,729,SUD16168,16168,27-Dec-21,2021,1,Explosions/Remote violence,Grenade,Military Forces of Sudan (2019-) Rapid Support Forces,,1,Military Forces of Sudan (2019-) Rapid Support Forces,,1,11,Northern Africa,Sudan,West Darfur,El Geneina,,El Geneina,13.4413,22.4454,1,Darfur 24,Subnational,"On 27 December 2021, armed men, dressed with RSF paramilitary uniforms, detonated a hand grenade at Rapid Support Forces in an operation in El Geneina (El Geneina locality, West Darfur state). One soldier was killed and seven others were injured including civilian bystanders.",1,1674517872,SDN
8706365,729,SUD16165,16165,26-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Women (Sudan),6,,,0,60,Northern Africa,Sudan,River Nile,Atbara,,Atbara,17.6949,33.9852,1,Radio Dabanga,National,"On 26 December 2021, women activists staged a protest vigil in front of the Atbara court in Atbara (Atbara locality, River Nile state), condemning the sexual violence against women demonstrators faced during the December 19 marches of the millions in Khartoum. [size=no report]",0,1641863887,SDN
8706375,729,SUD16166,16166,26-Dec-21,2021,1,Violence against civilians,Attack,Darfur Communal Militia (Sudan),Pastoralists (Sudan),4,Civilians (Sudan),,7,47,Northern Africa,Sudan,North Darfur,Tawila,,Keira,13.2833,24.7833,1,Radio Dabanga,National,"On 26 December 2021, armed men, riding in vehicles, motorcycles and on camels attacked Keira village (Tawila locality, North Darfur state), killing one person and injuring four others. Several people were displaced from the village.",1,1641863887,SDN
8706389,729,SUD16167,16167,26-Dec-21,2021,1,Violence against civilians,Attack,Darfur Communal Militia (Sudan),Pastoralists (Sudan),4,Civilians (Sudan),,7,47,Northern Africa,Sudan,North Darfur,Tawila,,Kullu,13.4333,24.7094,1,Radio Dabanga,National,"On 26 December 2021, armed men, riding in vehicles, motorcycles and camels, attacked Kullu village (Tawila locality, North Darfur state), killing one person and injuring three others. Several people were displaced from the village.",1,1641863887,SDN
8786644,729,SUD16271,16271,26-Dec-21,2021,1,Violence against civilians,Attack,South Kordofan Communal Militia (Sudan),,4,Civilians (Sudan),Farmers (Sudan),7,47,Northern Africa,Sudan,South Kordofan,Abu Jubayhah,,Abu Jubaiha,11.4544,31.236,2,Hudo Centre,National,"On 26 December 2021, five armed men (assumed South Kordofan communal militia), shot and killed a farmer, injuring another, about 7km east of Abu Jubaiha (Abu Jubayhah locality, South Kordofan state). The motive of the killing is unknown.",1,1642443562,SDN
8775328,729,SUD16156,16156,25-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,White Nile,Kosti,,Kosti,13.1485,32.6675,1,Radio Dabanga; Sudan Tribune,International,"On 25 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Kosti (White Nile state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1642167837,SDN
8775330,729,SUD16160,16160,25-Dec-21,2021,1,Protests,Protest with intervention,Protesters (Sudan),Resistance Committees (Sudan),6,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-),1,16,Northern Africa,Sudan,Red Sea,Port Sudan,,Port Sudan,19.6148,37.2225,1,Radio Dabanga; Sudan Tribune,International,"On 25 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Port Sudan (Port Sudan locality, Red Sea state)to reject the political agreement between the reinstated prime minister and military leaders. The security forces (police and military) fired teargas canisters, five people were injured and 47 others were arrested. [size=no report]",0,1642167837,SDN
8793699,729,SUD16153,16153,25-Dec-21,2021,1,Protests,Excessive force against protesters,Protesters (Sudan),Resistance Committees (Sudan); Civilians (Sudan); Journalists (Sudan),6,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-),1,16,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Sudan Tribune; Radio Dabanga,National,"On 25 December 2021, tens of thousands of demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in front of the republican palace in Khartoum (Khartoum state) to reject the political agreement between the reinstated prime minister and military leaders. Security forces (presumed police and military forces) fired teargas canisters and live bullets to disperse the crowd. One person was killed and at least 50 people were injured, including journalists. [size=tens of thousands]",1,1643045661,SDN
8793700,729,SUD16154,16154,25-Dec-21,2021,1,Protests,Excessive force against protesters,Protesters (Sudan),Resistance Committees (Sudan),6,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-),1,16,Northern Africa,Sudan,Khartoum,Bahri,,Khartoum North,15.6365,32.5303,1,Radio Dabanga; Sudan Tribune,National,"On 25 December 2021, tens of thousands of demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Khartoum North (Bahri locality, Khartoum state) to reject the political agreement between the former prime minister and military leaders. Security forces (presumed police and military forces) fired teargas canisters and live bullets to disperse the crowd. At least 50 people were injured and several others were arrested. [size=tens of thousands]",0,1643045661,SDN
9196871,729,SUD16159,16159,25-Dec-21,2021,1,Protests,Excessive force against protesters,Protesters (Sudan),Resistance Committees (Sudan),6,Police Forces of Sudan (2019-),Military Forces of Sudan (2019-) Abu Tira; Military Forces of Sudan (2019-) Rapid Support Forces; Military Forces of Sudan (2019-),1,16,Northern Africa,Sudan,Khartoum,Omdurman,,Omdurman,15.6573,32.4739,1,Radio Dabanga; Sudan Tribune,National,"On 25 December 2021, tens of thousands of demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Omdurman (Khartoum state) to reject the political agreement between the reinstated prime minister and military leaders. Security forces (presumed police and military forces, RSF and Abu Tira) fired teargas canisters and live bullets to disperse the crowd. At least 83 people were injured and several others were arrested. [size=tens of thousands]",0,1652126672,SDN
9197623,729,SUD16163,16163,25-Dec-21,2021,1,Protests,Peaceful protest,Protesters (Sudan),Resistance Committees (Sudan),6,,,0,60,Northern Africa,Sudan,Al Jazirah,Medani Al Kubra,,Wad Medani,14.3983,33.5477,1,Twitter,New media,"On 25 December 2021, demonstrators responded to the call by the Resistance Committee for nationwide demonstrations in Wad Medani (Medani Al Kubra locality, Al Jazirah state) to reject the political agreement between the reinstated prime minister and military leaders. [size=no report]",0,1652126674,SDN
